id,map,category,type,name,worldX,worldY,worldZ,mapX,mapY,levelMin,levelMax,palId,subtype,biome,sourceId,sourceIndex
"world-tree-effigy-42-539960--713800","world-tree","effigies","effigy","Cattiva Effigy","539960","-713800","","-1899","1446","","","pinkcat","pinkcat","","","41"
"world-tree-effigy-43-523930--718530","world-tree","effigies","effigy","Cattiva Effigy","523930","-718530","","-1910","1411","","","pinkcat","pinkcat","","","42"
"world-tree-effigy-44-503870--746550","world-tree","effigies","effigy","Cattiva Effigy","503870","-746550","","-1971","1368","","","pinkcat","pinkcat","","","43"
"world-tree-effigy-45-557770--730290","world-tree","effigies","effigy","Cattiva Effigy","557770","-730290","","-1935","1485","","","pinkcat","pinkcat","","","44"
"world-tree-effigy-46-589620--737510","world-tree","effigies","effigy","Cattiva Effigy","589620","-737510","","-1951","1554","","","pinkcat","pinkcat","","","45"
"world-tree-effigy-47-608820--729750","world-tree","effigies","effigy","Cattiva Effigy","608820","-729750","","-1934","1596","","","pinkcat","pinkcat","","","46"
"world-tree-egg-1-416810--739015","world-tree","eggs","egg","World Tree Egg","416810","-739015","","-1954","1178","","","","worldtree_grade_01","","","0"
"world-tree-egg-2-455464--673845","world-tree","eggs","egg","World Tree Egg","455463.5","-673844.9","","-1812","1262","","","","worldtree_grade_01","","","1"
"world-tree-egg-3-474195--635407","world-tree","eggs","egg","World Tree Egg","474195.2","-635407.4","","-1729","1303","","","","worldtree_grade_01","","","2"
"world-tree-egg-4-485460--728225","world-tree","eggs","egg","World Tree Egg","485460","-728225","","-1931","1328","","","","worldtree_grade_01","","","3"
"world-tree-egg-5-471448--718362","world-tree","eggs","egg","World Tree Egg","471448.4","-718362.4","","-1909","1297","","","","worldtree_grade_01","","","4"
"world-tree-egg-6-503024--710341","world-tree","eggs","egg","World Tree Egg","503024.4","-710341.1","","-1892","1366","","","","worldtree_grade_01","","","5"
"world-tree-egg-7-497720--727670","world-tree","eggs","egg","World Tree Egg","497720","-727670","","-1930","1354","","","","worldtree_grade_01","","","6"
"world-tree-egg-8-496654--728901","world-tree","eggs","egg","World Tree Egg","496653.7","-728901.2","","-1932","1352","","","","worldtree_grade_01","","","7"
"world-tree-egg-9-493733--726948","world-tree","eggs","egg","World Tree Egg","493733.2","-726947.8","","-1928","1346","","","","worldtree_grade_01","","","8"
"world-tree-egg-10-527940--547302","world-tree","eggs","egg","World Tree Egg","527939.5","-547301.7","","-1537","1420","","","","worldtree_grade_01","","","9"
"world-tree-egg-11-512988--580396","world-tree","eggs","egg","World Tree Egg","512988.1","-580396","","-1609","1388","","","","worldtree_grade_01","","","10"
"world-tree-egg-12-522764--606515","world-tree","eggs","egg","World Tree Egg","522763.9","-606515.1","","-1666","1409","","","","worldtree_grade_01","","","11"
"world-tree-egg-13-519417--698853","world-tree","eggs","egg","World Tree Egg","519416.7","-698853.1","","-1867","1402","","","","worldtree_grade_01","","","12"
"world-tree-egg-14-512176--707428","world-tree","eggs","egg","World Tree Egg","512175.9","-707428.4","","-1885","1386","","","","worldtree_grade_01","","","13"
"world-tree-egg-15-524443--729921","world-tree","eggs","egg","World Tree Egg","524442.7","-729920.6","","-1934","1412","","","","worldtree_grade_01","","","14"
"world-tree-egg-16-560729--665716","world-tree","eggs","egg","World Tree Egg","560728.6","-665716.5","","-1795","1492","","","","worldtree_grade_01","","","15"
"world-tree-egg-17-555949--730688","world-tree","eggs","egg","World Tree Egg","555949.2","-730687.7","","-1936","1481","","","","worldtree_grade_01","","","16"
"world-tree-egg-18-588770--521620","world-tree","eggs","egg","World Tree Egg","588770","-521620","","-1481","1553","","","","worldtree_grade_01","","","17"
"world-tree-egg-19-563655--607620","world-tree","eggs","egg","World Tree Egg","563655","-607620","","-1668","1498","","","","worldtree_grade_01","","","18"
"world-tree-egg-20-567430--612241","world-tree","eggs","egg","World Tree Egg","567429.9","-612240.8","","-1678","1506","","","","worldtree_grade_01","","","19"
"world-tree-egg-21-563543--626672","world-tree","eggs","egg","World Tree Egg","563542.8","-626671.8","","-1710","1498","","","","worldtree_grade_01","","","20"
"world-tree-egg-22-575958--666396","world-tree","eggs","egg","World Tree Egg","575958.3","-666395.6","","-1796","1525","","","","worldtree_grade_01","","","21"
"world-tree-egg-23-602150--567730","world-tree","eggs","egg","World Tree Egg","602150","-567730","","-1581","1582","","","","worldtree_grade_01","","","22"
"world-tree-egg-24-597598--596292","world-tree","eggs","egg","World Tree Egg","597597.5","-596292.5","","-1643","1572","","","","worldtree_grade_01","","","23"
"world-tree-egg-25-596334--614909","world-tree","eggs","egg","World Tree Egg","596334.4","-614909.3","","-1684","1569","","","","worldtree_grade_01","","","24"
"world-tree-egg-26-603045--642420","world-tree","eggs","egg","World Tree Egg","603045","-642420","","-1744","1584","","","","worldtree_grade_01","","","25"
"world-tree-egg-27-614041--753780","world-tree","eggs","egg","World Tree Egg","614040.5","-753780.4","","-1986","1608","","","","worldtree_grade_01","","","26"
"world-tree-egg-28-627380--729815","world-tree","eggs","egg","World Tree Egg","627380","-729815","","-1934","1637","","","","worldtree_grade_01","","","27"
"world-tree-egg-29-621756--752851","world-tree","eggs","egg","World Tree Egg","621755.7","-752851.3","","-1984","1624","","","","worldtree_grade_01","","","28"
"world-tree-egg-30-623121--749180","world-tree","eggs","egg","World Tree Egg","623120.5","-749179.7","","-1976","1627","","","","worldtree_grade_01","","","29"
"world-tree-fast-travel-1-628792--610720","world-tree","locations","fast-travel","Fast Travel","628791.6","-610720.4","","-1675","1640","","","","","","","0"
"world-tree-fast-travel-2-621794--757915","world-tree","locations","fast-travel","Fast Travel","621794.3","-757914.6","","-1995","1625","","","","","","","1"
"world-tree-fast-travel-3-405905--729214","world-tree","locations","fast-travel","Fast Travel","405904.9","-729214.1","","-1933","1154","","","","","","","2"
"world-tree-fast-travel-4-512112--510663","world-tree","locations","fast-travel","Fast Travel","512111.8","-510662.7","","-1457","1386","","","","","","","3"
"world-tree-fast-travel-5-491660--593705","world-tree","locations","fast-travel","Fast Travel","491660","-593705","","-1638","1341","","","","","","","4"
"world-tree-fast-travel-6-600578--599143","world-tree","locations","fast-travel","Fast Travel","600577.6","-599143.1","","-1650","1578","","","","","","","5"
"world-tree-fast-travel-7-592964--625780","world-tree","locations","fast-travel","Fast Travel","592964","-625779.6","","-1708","1562","","","","","","","6"
"world-tree-fast-travel-8-602911--680562","world-tree","locations","fast-travel","Fast Travel","602911.1","-680562.4","","-1827","1583","","","","","","","7"
"world-tree-fast-travel-9-621850--742575","world-tree","locations","fast-travel","Fast Travel","621850","-742575","","-1962","1625","","","","","","","8"
"world-tree-fast-travel-10-518900--671976","world-tree","locations","fast-travel","Fast Travel","518900.2","-671976.2","","-1808","1400","","","","","","","9"
"world-tree-fast-travel-11-501010--748555","world-tree","locations","fast-travel","Fast Travel","501010","-748555","","-1975","1361","","","","","","","10"
"world-tree-fast-travel-12-483205--672790","world-tree","locations","fast-travel","Fast Travel","483205","-672790","","-1810","1323","","","","","","","11"
"world-tree-fast-travel-13-477460--724635","world-tree","locations","fast-travel","Fast Travel","477460","-724635","","-1923","1310","","","","","","","12"
"world-tree-fast-travel-14-570652--558439","world-tree","locations","fast-travel","Fast Travel","570652.3","-558439.5","","-1561","1513","","","","","","","13"
"world-tree-fast-travel-15-524166--567334","world-tree","locations","fast-travel","Fast Travel","524166.1","-567334.4","","-1580","1412","","","","","","","14"
"world-tree-syndicate-tower-1-495634--756824","world-tree","locations","syndicate-tower","Syndicate Tower","495634.2","-756824.4","","-1993","1350","","","","","","","0"
"world-tree-syndicate-tower-2-630703--612729","world-tree","locations","syndicate-tower","Syndicate Tower","630703.1","-612728.6","","-1679","1644","","","","","","","1"
"world-tree-syndicate-tower-3-405135--730345","world-tree","locations","syndicate-tower","Syndicate Tower","405135","-730345","","-1935","1153","","","","","","","2"
"world-tree-syndicate-tower-4-622548--759171","world-tree","locations","syndicate-tower","Syndicate Tower","622547.5","-759171.1","","-1998","1626","","","","","","","3"
"world-tree-material-1-408215--745505","world-tree","materials","material","paloxite","408215","-745505","","-1968","1159","","","","paloxite","","","0"
"world-tree-material-2-454780--673115","world-tree","materials","material","paloxite","454780","-673115","","-1811","1261","","","","paloxite","","","1"
"world-tree-material-3-437376--692531","world-tree","materials","material","paloxite","437375.7","-692531.2","","-1853","1223","","","","paloxite","","","2"
"world-tree-material-4-480196--622529","world-tree","materials","material","paloxite","480196.1","-622529.4","","-1700","1316","","","","paloxite","","","3"
"world-tree-material-5-470778--636015","world-tree","materials","material","paloxite","470777.9","-636015","","-1730","1296","","","","paloxite","","","4"
"world-tree-material-6-474230--664560","world-tree","materials","material","paloxite","474230","-664560","","-1792","1303","","","","paloxite","","","5"
"world-tree-material-7-466833--658236","world-tree","materials","material","paloxite","466833.4","-658236.2","","-1778","1287","","","","paloxite","","","6"
"world-tree-material-8-482077--736390","world-tree","materials","material","paloxite","482077.1","-736389.9","","-1949","1320","","","","paloxite","","","7"
"world-tree-material-9-462044--732641","world-tree","materials","material","paloxite","462044.4","-732640.8","","-1940","1277","","","","paloxite","","","8"
"world-tree-material-10-499436--521557","world-tree","materials","material","paloxite","499435.6","-521557.4","","-1481","1358","","","","paloxite","","","9"
"world-tree-material-11-502185--537455","world-tree","materials","material","paloxite","502185","-537455","","-1515","1364","","","","paloxite","","","10"
"world-tree-material-12-499087--548857","world-tree","materials","material","paloxite","499087.2","-548856.9","","-1540","1357","","","","paloxite","","","11"
"world-tree-material-13-492653--571478","world-tree","materials","material","paloxite","492652.8","-571478","","-1589","1343","","","","paloxite","","","12"
"world-tree-material-14-489887--579590","world-tree","materials","material","paloxite","489887.1","-579589.6","","-1607","1337","","","","paloxite","","","13"
"world-tree-material-15-491162--584715","world-tree","materials","material","paloxite","491162.2","-584714.7","","-1618","1340","","","","paloxite","","","14"
"world-tree-material-16-497523--639440","world-tree","materials","material","paloxite","497523.3","-639440.1","","-1737","1354","","","","paloxite","","","15"
"world-tree-material-17-488691--675164","world-tree","materials","material","paloxite","488690.5","-675164.4","","-1815","1335","","","","paloxite","","","16"
"world-tree-material-18-505493--707906","world-tree","materials","material","paloxite","505492.8","-707906.2","","-1887","1371","","","","paloxite","","","17"
"world-tree-material-19-510109--716140","world-tree","materials","material","paloxite","510108.5","-716139.8","","-1904","1381","","","","paloxite","","","18"
"world-tree-material-20-502618--714738","world-tree","materials","material","paloxite","502618","-714738","","-1901","1365","","","","paloxite","","","19"
"world-tree-material-21-496456--727868","world-tree","materials","material","paloxite","496455.8","-727868.4","","-1930","1352","","","","paloxite","","","20"
"world-tree-material-22-504416--735750","world-tree","materials","material","paloxite","504416.1","-735750.2","","-1947","1369","","","","paloxite","","","21"
"world-tree-material-23-487755--748485","world-tree","materials","material","paloxite","487755","-748485","","-1975","1333","","","","paloxite","","","22"
"world-tree-material-24-516400--545195","world-tree","materials","material","paloxite","516400","-545195","","-1532","1395","","","","paloxite","","","23"
"world-tree-material-25-514189--574332","world-tree","materials","material","paloxite","514188.7","-574331.8","","-1595","1390","","","","paloxite","","","24"
"world-tree-material-26-527155--579870","world-tree","materials","material","paloxite","527155","-579870","","-1608","1418","","","","paloxite","","","25"
"world-tree-material-27-525270--617412","world-tree","materials","material","paloxite","525269.7","-617412.4","","-1689","1414","","","","paloxite","","","26"
"world-tree-material-28-519295--693972","world-tree","materials","material","paloxite","519295.2","-693972.2","","-1856","1401","","","","paloxite","","","27"
"world-tree-material-29-526280--738399","world-tree","materials","material","paloxite","526280.4","-738398.9","","-1953","1416","","","","paloxite","","","28"
"world-tree-material-30-553253--572030","world-tree","materials","material","paloxite","553252.9","-572030.3","","-1590","1475","","","","paloxite","","","29"
"world-tree-material-31-542261--626560","world-tree","materials","material","paloxite","542260.6","-626559.9","","-1709","1451","","","","paloxite","","","30"
"world-tree-material-32-540929--616464","world-tree","materials","material","paloxite","540929.1","-616463.9","","-1687","1448","","","","paloxite","","","31"
"world-tree-material-33-555402--651859","world-tree","materials","material","paloxite","555401.8","-651858.8","","-1764","1480","","","","paloxite","","","32"
"world-tree-material-34-555378--651019","world-tree","materials","material","paloxite","555378.3","-651018.7","","-1763","1480","","","","paloxite","","","33"
"world-tree-material-35-556276--651436","world-tree","materials","material","paloxite","556276.4","-651436.5","","-1763","1482","","","","paloxite","","","34"
"world-tree-material-36-545991--667232","world-tree","materials","material","paloxite","545990.5","-667231.9","","-1798","1459","","","","paloxite","","","35"
"world-tree-material-37-545593--666251","world-tree","materials","material","paloxite","545593.4","-666251.2","","-1796","1459","","","","paloxite","","","36"
"world-tree-material-38-546454--666473","world-tree","materials","material","paloxite","546453.6","-666472.6","","-1796","1460","","","","paloxite","","","37"
"world-tree-material-39-558031--695011","world-tree","materials","material","paloxite","558030.8","-695011.3","","-1858","1486","","","","paloxite","","","38"
"world-tree-material-40-559443--695346","world-tree","materials","material","paloxite","559442.5","-695346.1","","-1859","1489","","","","paloxite","","","39"
"world-tree-material-41-558466--696061","world-tree","materials","material","paloxite","558465.7","-696061.1","","-1861","1487","","","","paloxite","","","40"
